numeration,question,answers,correct_answer,image_url,time_limit,audio_url,explanation_text
question_63,Ushbu yol belgisi qo shimcha axborot belgisi bilan nimani bildiradi?,"{""Ruxsat etilgan tola vazni 3,5 tonnadan ortiq transport vositalarining toxtab turish joyi ko'rsatkich qatnov qismining chetida baland to'siq, toshi borligini bildiradi"",""Transport vositalarining to'xtab turish joyiga avtomobilni korsatilgan usulda qo'yish taqiqlanadi"",""Yengil avtomobillar, mototsikllar, mopedlar va skuterlarni qo'yish usuli""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-63.jpg,300,,"YHQ 1-ilovasi 13-bob. To'xtash va to'xtab turish: Qatnov qismiga chegaradosh trotuar chetida faqat yengil avtomobillar, mototsikllar, elektromototsikllar, mopedlar, skuterlar, velosipedlar va individual harakatlanish vositalariga to'xtab turishga 5.15 yo'l belgisi bilan birga 7.6.2, 7.6.3, 7.6.6 - 7.6.9 qo shimcha axborot belgilaridan biri o'rnatilgan joylarda ruxsat etiladi. 7.6.1 - 7.6.9. ""Transport vositasini to xtab turish joyiga qo yish usuli"". 7.6.1 barcha turdagi transport vositalarini to'xtab turishi uchun yo'lning qatnov qismida, trotuar yoniga qo yish usulini, 7.6.2 - 7.6.9 trotuar yonidagi to xtab turish joyiga yengil avtomobillar, mototsikllar, mopedlar va skuterlarni qo'yish usulini bildiradi."
question_64,Belgilangan yonalish bo'yicha harakatlanayotgan yo'nalishli transport vositalarining haydovchilari piyodalar o'tish joyidan tashqarida oq hassa bilan ishora berayotgan kozi ojiz piyodalarni o'tkazib yuborishlari kerakmi?,"{""Barcha hollarda otkazib yuborishlari kerak"",""O'tkazib yuborishlari kerak emas""}",0,https://postimg.cc/Dmfk0bYv,300,,"YHQ 17-bobi 113-bandiga asosan: Barcha hollarda, shu jumladan, piyodalar o'tish joylaridan tashqarida ham haydovchi oq hassa bilan ishora berayotgan ko'zi ojiz piyoda (lar) ni o'tkazib yuborishi kerak."
question_65,Transport vositalari chorrahadan quyidagi tartibda otadilar:,"{""Mototsikl, tramvay va avtomobil"",""Tramvay, mototsikl, avtomobil"",""Tramvay va avtomobil, mototsikl""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-65.jpg,300,,"YHQ 16-bobi 104-bandiga asosan: Teng ahamiyatga ega bolmagan yo llar kesishgan chorrahada ikkinchi darajali yo ldan harakatlanayotgan transport vositasining haydovchisi asosiy yo ldan yaqinlashayotgan transport vositalariga ularning keyingi harakatlanish yo nalishidan qat'iy nazar, yo'l berishi kerak. Bunday chorrahalarda tramvay harakatlanish yo'nalishidan qat'iy nazar, teng ahamiyatli yolda bir yo'nalishda yoki qarama-qarshi yo'nalishda harakatlanayotgan relssiz transport vositalariga nisbatan imtiyozga ega."
question_66,Harakatlanish kimga ruxsat etilgan?,"{""Barcha transport vositalariga"",""Mototsiklga"",""Avtomobil va mototsiklga""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-66.jpg,300,,"YHQ 7-bobi 38-bandiga asosan, tartibga soluvchining o'ng qo'li oldinga uzatilganda: chap yonidan tramvayga chapga, relssiz transport vositalariga barcha yo nalishlarda; oldi tomonidan barcha transport vositalariga faqat ongga harakatlanishga ruxsat beriladi; orqa tomonidan va o'ng yonidan barcha transport vositalarining harakatlanishi taqiqlanadi;"
question_67,Qaysi yonalishda harakatlanishga ruxsat etiladi?,"{""Faqat chapga"",""Tog'riga va ó'ngga"",""Faqat o'ngga"",""Faqat tog'riga""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-67.jpg,300,,YHQ 3. Taqiqlovchi belgilar: 3.1. «Kirish taqiqlangan». Barcha transport vositalarining kirishi taqiqlanishini bildiradi.
question_68,"Agar transport vositasi o'lchamlari kattaligidan yoki boshqa sabablarga kora chetki holatda burilishni bajara olmagan bolsa, bu qoidadan chetga chiqgan holda burilishga yol qo'yiladimi?","{""Yol qo'yilmaydi"",""Yol qo'yiladi, agar bu boshqa transport vositalariga xalaqit bermasa, harakat xavfsizligini ta'minlab, talablardan chetga chiqishi mumkin"",""Aholi punktidan tashqaridagi yollarda yol qo'yiladi"",""Yol qo'yiladi, lekin faqat chorrahada emas""}",1,https://postimg.cc/Dmfk0bYv,300,,"YHQ 9-bobi 58-bandiga asosan: Agar transport vositasi o'zining gabaritlari (eng katta tashqi o'lchamlari) yoki boshqa sabablarga ko'ra (eng chekka tasmalardagi tirbandliklar bundan mustasno) Qoidalarning 56-bandi talablariga muvofiq burilishni bajara olmasa, harakat xavfsizligini ta'minlagan holda, boshqa transport vositalariga xalaqit bermasdan, talablardan chetga chiqishiga yo'l qo'yiladi. 56. Aylanma harakatlanish tashkil qilingan chorrahalarga kirish uchun burilishdan boshqa barcha hollarda, haydovchi o'ngga, chapga burilishi yoki qayrilib olishdan oldinroq shu yo'nalishda harakatlanishi uchun mo ljallangan qatnov qismining eng chetki holatni egallashi shart."
question_69,Qattiq ulagich transport vositalari orasida qanchadan ortiq bolmagan masofani ta'minlashi kerak?,"{""2 m"",""3 m"",""4 m"",""5 m"",""6 m""}",2,https://postimg.cc/Dmfk0bYv,300,,"YHQ 24-bobi 144-bandiga asosan: Egiluvchan ulagich bilan shatakka olishda shatakka olgan va shatakka olingan transport vositalari o'rtasidagi masofa 4 - 6 metr oralig'ida bo lishi, qattiq ulagich yordamida shatakka olishda esa 4 metrdan ko'p bo'lmasligi kerak."
question_70,Velosipedchilarga trotuarda harakatlanishga ruxsat etiladimi?,"{""Ruxsat etiladi"",""Piyodalar bolmaganda ruxsat etiladi"",""Taqiqlanadi""}",2,https://postimg.cc/Dmfk0bYv,300,,"YHQ 28-bobi 166-bandining birinchi xatboshisiga asosan: Velosipedlar, individual harakatlanish vositalari, mopedlar, aravalar, miniladigan yoki yuk ortiladigan hayvonlarning yolning chetki o'ng bo'lagida imkoni boricha o'ng tomonidan bir qator bo lib harakatlanishiga yol qo yiladi. Agar piyodalarga xalaqit bermasa, yol yogasidan harakatlanishga ham ruxsat etiladi."
question_71,Shatakka olingan avtomobilda odamlarni tashishga ruxsat etiladimi?,"{""Avtobusda ruxsat etiladi"",""Yengil avtomobilda ruxsat etiladi"",""Qattiq ulagichda shatakka olingan yuk avtomobili yukxonasida ruxsat etiladi""}",1,https://postimg.cc/Dmfk0bYv,300,,"YHQ 24-bobi 143-bandiga asosan: Qattiq yoki egiluvchan ulagich yordamida shatakka olingan avtobusda, trolleybusda va yuk avtomobili yukxonasida odam tashish, qisman ortish yo li bilan shatakka olishda esa shatakka olingan transport vositasining kabinasida va yukxonasida, shuningdek shatakka olgan transport vositasining yukxonasida odamlar bo'lishi taqiqlanadi. 159. Odamlarni tashish quyidagi hollarda taqiqlanadi: bolalarni yuk avtomobillarining yukxonasida; transport vositasining kabinasidan tashqarida (odam tashish uchun mo'ljallangan bortli yuk yoki furgon-yuk xonali avtomobillar bundan mustasno); Traktorlar va boshqa o ziyurar uskunalar, yuk tashiladigan tirkamalar, tirkama-uycha, yuk mototsikllari, elektromototsikllar, mopedlar va skuterlar yukxonasida; Mototsikllar, elektromototsikllar, mopedlar va skuterlarning konstruksiyasida ko'zda tutilgan joylardan tashqarida; 12 yoshga to Imagan bolalarni mototsiklning orqa o'rindig'ida, shuningdek bolalarni ushlab turuvchi maxsus qurilma o'rnatilmagan transport vositasining old o rindig ida; odam soni transport vositasining texnik tavsifnomasida ko zda tutilgan miqdordan ortiq bo'lganda. Bunda transport vositasining haqiqiy vazni uni ishlab chiqargan korxona belgilagan ruxsat etilgan vazndan oshmasligi kerak."
question_72,Bu joyda quib o tishga ruxsat etiladimi?,"{""Ruxsat etiladi"",""Taqiqlanadi"",""Agar quib o tilayotgan transportning tezligi 40 km/ soatdan kam bo'lsa ruxsat etiladi""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-72.jpg,300,,"YHQ 1-ilovasi 3-bo limining yigirma oltinchi xatboshisiga asosan: 3.22. «Yuk avtomobillarida quvib o tish taqiqlangan». To liq vazni 3,5 tonnadan ortiq bo'lgan yuk avtomobillarida barcha transport vositalarini quvib o tish taqiqlanishini bildiradi (soatiga 40 km dan kam tezlikda harakatlanayotgan transport vositasi, traktor, ot-arava, velosiped bundan mustasno). YHQ 1-ilovasi 7-bo limining ikkinchi xatboshisiga asosan: 7.1.1. «Obyektgacha bo'lgan masofa». Belgidan yo Ining xavfli joyi, yo'l harakatiga tegishli cheklovlar kiritiladigan joyi yoki harakat yo'nalishi bo yicha oldindagi muayyan joygacha bo'lgan masofani ko rsatadi."
question_73,Qaysi belgi «T» simon chorrahada harakatlanish yo'nalishini ko'rsatadi?,"{""1"",""2"",""3"",""4"",""5""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-73.jpg,300,,"YHQ 1-ilovasi 1-bolimi: 1.31.3. «Burilishning yo'nalishi». T-simon chorrahada yoki yo'l ayrilishlarida harakatlanish yo nalishini, ta'mirlanayotgan yo'l qismini aylanib o'tish yo'nalishini bildiradi."
question_74,Oldida transport vositasi to xtab turgan tartibga solinmaydigan piyodalar o'tish joyiga yaqinlashib kelmoqdasiz. Siz nima qilishingiz kerak?,"{""Piyodalar o'tish joyidan o'tish"",""Piyodalar o'tish joyidan to'xtamasdan o'tish, lekin alohida ehtiyotkorlik bilan"",""Harakatni davom ettirish, lekin to xtab turgan transport vositasi oldida piyodalar yo'qligiga ishonch hosil qilgan holda"",""Albatta to'xtash, piyodalar paydo bo'lsa, ularni otkazib yuborish""}",2,https://postimg.cc/Dmfk0bYv,300,,"YHQ 17-bobi 110-bandi: Agar tartibga solinmagan piyodalar o tish joyi oldida transport vositasi harakatini sekinlashtirsa yoki to xtasa, qo'shni tasmalarda harakatlanayotgan boshqa haydovchilar bu transport vositasi oldida ртуода (lar) yo qligiga ishonch hosil qilganlaridan so'nggina harakatlanishni davom ettirishlari mumkin."
question_75,Qaysi transport vositalariga harakatlanish ruxsat etiladi?,"{""Yashil, ko'k va qora avtomobillarga"",""Qizil, sariq va yashil avtomobillarga"",""Yashil, kok va qizil""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-75.jpg,300,,"YHQ 7-bobi 38-bandiga asosan: Tartibga soluvchining ishoralari quyidagi ma'noni bildiradi: O'ng qo li oldinga uzatilganda: chap yonidan tramvayga chapga, relssiz transport vositalariga barcha yo nalishlarda; oldi tomonidan barcha transport vositalariga faqat o'ngga harakatlanishga ruxsat beriladi; orqa tomonidan va o'ng yonidan barcha transport vositalarining harakatlanishi taqiqlanadi; piyodalarga tartibga soluvchining orqa tomonida qatnov qismini kesib o'tishga ruxsat etiladi."
question_76,Transport vositalari chorrahadan quyidagi tartibda otadilar:,"{""Tramvay, avtobus va yengil avtomobil"",""Avtobus, yengil avtomobil, tramvay"",""Yengil avtomobil, tramvay, avtobus""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-76.jpg,300,,"YHQ 16-bobi 105-bandiga asosan: Teng ahamiyatga ega bo lgan yollar kesishgan chorrahada relssiz transport vositasining haydovchisi o'ngdan kelayotgan transport vositalariga yo'l berishi shart. Bu qoidaga tramvay haydovchilari ham o'zaro amal gilishlari kerak. Bunday chorrahalarda, keyingi harakat yo nalishidan qat'i nazar, tramvay relssiz transport vositalariga nisbatan oldin o'tish huquqiga ega bo ladi."
question_77,Qanday hollarda quvib otish taqiqlanadi?,"{""Tartibga solingan chorrahalarda"",""Ko'priklarda, yo'l o'tkazgichlarda, estakadalarda va ularning ostida"",""Piyodalar o'tish joylarida"",""Sanab o'tilgan barcha hollarda""}",3,https://postimg.cc/Dmfk0bYv,300,,"YHQ 12-bobi 86-bandiga asosan: Quvib o tish quyidagi hollarda taqiqlanadi: tartibga solingan chorrahalarda; tartibga solinmaydigan chorrahalarda asosiy hisoblanmaydigan yo llarda harakatlanishda; ko priklarda, yol o tkazgichlarda, estakadalarda va ularning ostida; piyodalar o'tish joylarida; temir yo'l kesishmalarida va ulargacha 100 metrdan kam masofa qolganda; quvib yoki aylanib o tayotgan transport vositalarini; tepalikning oxirida va yolning ko'rinishi cheklangan joylarida; 3.20 va 3.22 yol belgilari ta'sir oralig ida."
question_78,Kunduzgi vaqtda yaqinni yorituvchi fara chirog'ini yoqish ogohlantirish ishorasi bo'ladimi?,"{""Boladi"",""Bolmaydi""}",0,https://postimg.cc/Dmfk0bYv,300,,"YHQ 8-bobi 44-bandiga asosan, quyidagilar ogohlantiruvchi ishoralar hisoblanadi: burilishni ko'rsatadigan miltillovchi chiroq yoki qo'l bilan beriladigan ishoralar; tovushli ishoralar; chiroqlarning yoqib o'chirilishi; kunduz kuni yaqinni yorituvchi chiroqlarning yoqilishi."
question_79,Agar g'ildiraklardagi tortish kuchi yol bilan tishlashish kuchidan ortiq bolsa: Joydan qo'zg'alayotgan vaqtda katta inersiya kuchi vujudga keladi va uni bartaraf qilish uchun yetaklovchi g'ildiraklarga katta tortish kuchiniqo'shish lozim. Gorizontal yo'lda katta bo'lmagan tezlikda bir tekis harakat paytida qarshilik kuchi katta emas va uni bartaraf qilish uchun kamroq bortish kuchi yetarli. Ko'proq tortilganda boshqaruvchi g'ildiraklar o'rnidan jilmay aylanada.,"{""Yurgizgich o'chib qoladi"",""Ulagich detallarining yemirilishi ortadi"",""Yetakchi g'ildiraklar o'rnidan jilmay aylanadi 3""}",2,https://postimg.cc/Dmfk0bYv,300,,
question_80,Qayd etilgan qaysi hollarda transport vositalarini ekspluatatsiya qilishga ruxsat etiladi?,"{""Qo'shaloq shinalar orasiga xavf-xatar tug diruvchi begona jismlar tigilib qolgan"",""Shina o'lchamlari yoki cheklangan og irlik transport vositasining turiga mos kelmaydi"",""M1; M2, M3 toifali 1 klass avtotransport vositalarining oldingi o'qiga 1 klassda ta mirlangan shinalar qo yilgan"",""Barcha sanab o tilgan hollarda ruxsat etiladi""}",2,https://postimg.cc/Dmfk0bYv,300,,"YHQ 3-ilovasi 5-Bo limining 5.7-bandiga asosan: M1, M2, M3 toifalarni I klassidagi avtotransport vositalarini oldingi o'giga, M3 toifani Il va IlI klassidagi avtotransport vositalarini o'rta va orga o'qlariga ikkinchi ta mirlash klassi bo'yicha qayta tiklangan shinalar o'rnatilgan bo'lsa foydalanish taqiqlanadi."
question_81,Qaysi transport vositalariga korsatilgan yonalishlar bo yicha harakatlanishga ruxsat etiladi?,"{""Avtomobil haydovchisiga"",""Avtomobil va mototsikl haydovchisi"",""Tramvay va avtomobil haydovchisiga""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-81.jpg,300,,"YHQ 7-bobi 32-bandiga asosan: Yo'naltirgich ko'rinishidagi qizil, sariq va yashil rangli svetofor ishoralari ham doira shaklidagi svetofor ishoralari bilan bir xil ma'noga ega bo ladi. Ular faqat ko'rsatilgan yo nalishga ta'sir etadi. Agar tegishli yol belgisi bilan qayrilib olish taqiqlanmagan bo'lsa, chapga burilishga ruxsat beruvchi yo'naltirgich qayrilib olishga ham ruxsat beradi. Qo'shimcha tarmoqdagi yashil yo naltirgich ham xuddi shu ma'noni bildiradi. Qo'shimcha tarmoqdagi ishora o'chirilgan bo'lsa, shu tarmoq tartibga solayotgan yo nalishda harakatlanish taqiqlanganligini bildiradi."
question_82,Avtomobillarga qaysi yonalishda harakatlanishga ruxsat etiladi?,"{""Qizil avtomobilga - to'g'riga, ko'k avtomobilga - to'g'riga va chapga"",""Qizil va ko'k avtomobilga - to'g'riga"",""Qizil avtomobilga - to'g'riga, ko'kka - chapga va qayrilib olishga""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-82.jpg,300,,"YHQ 10-bobi 67-bandining uchinchi xatboshisiga asosan: Bir yo'nalishdagi uch va undan ortiq tasmali har ganday yo lda chetki chap gatorni harakat serqatnovligi sababli boshqa bo laklar band bolgan hollarda, shuningdek, quvib o tish, chapga burilish yoki gayrilib olishga, yuk avtomobillariga faqat chapga burilish yoki qayrilib olish uchun chetki chap qatorni egallashga ruxsat etiladi. Boshqa hollarda yuk avtomobillariga yo Ining chetki chap qatorida harakatlanish taqiqlanadi."
question_83,Ushbu holatda quvib otishga ruxsat etiladimi?,"{""Ruxsat etiladi"",""Taqiqlanadi"",""Agar quvib o'tilayotgan transport vositasi 40 km/ soadan kam tezlik bilan harakatlanayotgan bo'lsa, ruxsat etiladi""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-83.jpg,300,,"YHQ 2-ilovasi 1-bo'limining uchinchi xatboshisiga asosan: 1.1 - qarama-qarshi yo nalishlarda harakatlanayotgan transport oqimlarini ajratadi, yo'Ining xavfli joylaridagi harakatlanish bolagi chegarasini bildiradi; yo Ining kirish taqiqlangan qismi chegarasini belgilaydi; transport vositalarining to'xtab turish joyi chegarasini hamda avtomagistral qatoriga kiritilmagan yo Ining qatnov qismi chegarasini bildiradi. YHQ 2-ilovasi 1-bo'limining o'ttiz to'rtinchi xatboshisiga asosan: 1.1 va 1.3 chiziqlarini bosib o tish taqiqlanadi, qatnov qismining chetini bildirish uchun qo llanilgan 1.1 chizig i bundan"
question_84,Ushbu svetofor qaysi harakatlanishni tartibga solish uchun qollanadi?,"{""Qatnov qismining butun kengligi boyicha"",""Qatnov qismidagi harakatlanish yonalishi qarama qarshi tomonga o'zgaradigan tasmalar boyicha"",""Faqat belgilangan yo nalishdagi transport vositalari uchun moljallangan tasma bo'yicha""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-84.jpg,300,,"YHQ 7-bobi 35-bandiga asosan: Qatnov qismidagi harakatlanish yo nalishi qarama-qarshi tomonga o zgarishi mumkin bolgan tasmalarida transport vositalarining harakatlanishini tartibga solish uchun X-simon qizil ishorali va pastga yo nalgan ko'rsatkich ko'rinishidagi yashil ishorali reversiv svetoforlar qo llaniladi. Bu ishoralar qaysi tasma ustiga o'rnatilgan bo'lsa, unda harakatlanishni taqiqlaydi yoki harakatlanishga ruxsat beradi. Ikki tomoni 1.9 yo l chizig i bilan belgilangan tasma ustiga o rnatilgan va ishoralari o chirilgan reversiv svetofor shu tasmaga kirishni taqiqlaydi."
question_85,Transport vositalari chorrahadan quyidagi tartibda otadilar:,"{""Qizil avtomobil, tramvay, yashil, ko'k avtomobil"",""Tramvay, qizil, ko'k, yashil avtomobil"",""Tramvay, qizil, yashil, ko'k avtomobil""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-85.jpg,300,,"YHQ 16-bobi 104-Bandiga asosan: Teng ahamiyatga ega bo lmagan yo llar kesishgan chorrahada, ikkinchi darajali yo'lda harakatlanayotgan transport vositasining haydovchisi asosiy yo ldan yaqinlashayotgan transport vositalariga, ularning keyingi harakat yo'nalishidan qat'i nazar, yo'l berishi kerak. Bunday chorrahalarda tramvay harakatlanish yo nalishidan qat'i nazar, teng ahamiyatga ega bolgan yo Ida bir yo'nalishda yoki qarama-qarshi yo nalishda harakatlanayotgan relssiz transport vositalariga nisbatan imtiyozga ega. YHQ 16-bobi 106-bandiga asosan: Asosiy yo'lning yo'nalishi chorrahada o'zgarganda asosiy yo'lda harakatlanayotgan haydovchilar o'zaro teng ahamiyatli yo'llar chorrahasidan o tish qoidasiga amal qilishlari kerak. Ikkinchi darajali yollarda harakatlanayotgan haydovchilar ham o zaro shu qoidaga amal qilishlari kerak."
question_86,"Ko'rsatilgan avtotsisternalardan qaysi biri burilishda ag'darilib ketish xavfi kamroq, turg'unroq?","{""Suyuqlik bilan 75 foizgacha toldirilgani"",""Suyuqlik bilan to'liq to'ldirilgani""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-86.jpg,300,,"Yuk avtomobilining muvozanati yo qolishiga mahkamlanmagan yuk sabab bo ladi. Burilishdagi harakat vaqtida mahkamlanmagan yuk, yuk platformasidan ko'chib, bortlariga urilishi va avtomobilning ag darilishiga sabab bo lishi mumkin. Oxshash holat suyuq yuk ortgan sisternali avtomobillari harakatlanishida ham yuzaga keladi. Suyuq yuk ortgan avtomobillarning burilishlarda harakatlanishi jarayonida yukning bir bortdan ikkinchi bortga ko'chishi yuzaga keladi. Suyuq yuk tebranib bortlarga urilishi natijasida avtomobilning muvozanati yo'qolishiga olib keladi."
question_87,"Shunday yol belgisi bolgan yol qismlarida ruxsat etilgan tola vazni 3,5 tonnadan oshmaydigan yuk avtomobillariga qanday eng katta tezlik bilan harakat qilishga ruxsat etiladi?","{""110 km/s"",""70 km/s"",""100 km/s"",""90 km/s"",""60 km/s""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-87.jpg,300,,"YHQ 11-bobi 79-bandining birinchi xatboshisiga asosan, aholi punktlaridan tashqarida: yengil avtomobillarga va ruxsat etilgan to' la vazni 3,5 tonnadan oshmaydigan yuk avtomobillariga tezlikni soatiga 100 kilometrdan oshirmasdan harakatlanishga ruxsat etiladi."
question_88,To'xtagan transport vositasi bilan yotiq sidirg a chiziq orasidagi masofa qancha bolganida to'xtash taqiqlanadi?,"{""6 m"",""5,5 m"",""4 m"",""3,5 m"",""2,5 m""}",4,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-88.jpg,300,,"YHQ 13-bobi 91-bandining to'rtinchi xatboshisiga asosan, quyidagi joy va holatlarda to xtash taqiqlanadi: to'xtagan transport vositasi bilan sidirg'a chiziq (qatnov qismining chetini belgilovchi chiziqdan tashqari), ajratuvchi mintaqa yoki qatnov qismining qarama-qarshi cheti orasidagi masofa 3 metrdan kam bolgan joylarda."
question_89,"Harakat tezligi ikki marta oshganda, tormozlanish yoli necha marta ortadi?","{""Tormoz yoli harakat tezligiga bogliq emas"",""Uch marta"",""To'rt marta"",""Ikki marta""}",2,https://postimg.cc/Dmfk0bYv,300,,"Tormoz yo'li kattaligini quyidagi formula orqali aniqlash mumkin: 5=ke*va^2/2gp bunda S - tormoz yoli; ke - avtomobilning ushbu yo Ida mumkin qadar haqiqiy sekinlashishi nazariy sekinlashishdan necha barobar kamligini ko'rsatuvchi tormozlanish samaradorligi koeffitsienti; va - avtomobil harakatining boshlang ich tezligi; p - shinaning yo'l bilan tishlashish koeffitsienti. Ushbu formuladan ko'rinadiki, tormoz yo lining kattaligi tormozlanishdan avval harakatlanayotgan avtomobil tezligi kvadratiga nisbatan mutanosibdir. Shu bois harakat tezligi ikki barobar ko'paysa, tormoz yo'li to'rt barobar ko payadi."
question_90,Bir tirkamali avtopoyezdning qanday eng katta uzunligida DYHXX ruxsatisiz harakatlanishga yo'l qo'yiladi?,"{""16 m"",""18 m"",""20 m"",""22 m"",""24 m""}",2,https://postimg.cc/Dmfk0bYv,300,,"YHQ 27-bobi 164-bandining birinchi xatboshisiga asosan: O ta og ir, katta o lchamli va xavfli yuklarni tashishda gabarit o'Ichamlari yukli yoki yuksiz holda eni bo'yicha 2,55 (refrijeratorlar va izotermik kuzovlar uchun - 2,6) metrdan va balandligi bo'yicha yol sathidan 4 metrdan, uzunligi bo'yicha yakka avtotransport vositasi uchun - 12 metrdan, tirkama uchun - 12 metrdan, yarimtirkamali avtopoezd uchun - 20 metrdan, tirkamali avtopoezd uchun - 20 metrdan ortiq bo'lgan yoki yuki transport vositasining oldi va orga nuqtasidan 2 metrdan ortiq chiqib turgan transport vositalarining harakatlanishi belgilangan tartibda DYHXX bilan kelishilgan bolishi kerak."
question_91,Qizil avtomobilning haydovchisi miltillovchi chiroq-mayoqchali va maxsus tovushli ishora yogilgan transport vositasi yaqinlashib kelayotganda nima qilishi kerak?,"{""Harakat bolagini o zgartirmasdan to'xtashi va majburiy to'xtash chiroqlarini yogishi"",""Tezlikni pasaytirishi va boshqa qatorga o tish bilan bog lik keskin manyovrlarga yo'l qoymasdan harakatni davom ettirishi"",""Yo'l berishi""}",2,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-91.jpg,300,,"YHQ 6- bobi 26-bandiga asosan: Haydovchilar tezkor va maxsus xizmatlarning kok yoki gizil yoxud ko'k va qizil rangli yalt-yalt etuvchi mayoqchalar va maxsus tovushli ishorasi yoqilgan holda yaqinlashayotgan transport vositalariga, shuningdek ularning kuzatuvidagi, yaqinni yorituvchi fara chiroqlari yogilgan transport vositasi (transport vositalari) ga yo'l berishlari shart. Mazkur turdagi transport vositalarini quib o'tish taqiqlanadi."
question_92,Mazkur belgi bilan belgilangan hududda qanday cheklovlar ornatilgan?,"{""Harakat tezligini 5 km/s dan oshmasligi kerakligini bildiradi"",""Transport vositalarini boshqarishni o'rgatish"",""Kirib, chiqib ketish harakati taqiqlanadi"",""Yengil avtomobillarni tunda to xtab turishini taqiqlaydi""}",1,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-92.jpg,300,,"YHQ 20-bobi 124-bandining birinchi xatboshisiga asosan, turar joy dahalarida quyidagilar taqiqlanadi: mexanik transport vositalarini boshqarishni orgatish."
question_93,Qaysi belgi teng ahamiyatli yollar kesishish chorrahasiga yaqinlashib kelayotganlik haqida ogohlantiradi?,"{""1"",""2"",""3"",""4"",""5""}",4,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-93.jpg,300,,YHQ 1-ilovasining 1-Bo limining o'n birinchi xatboshisiga asosan: 1.6. «Teng ahamiyatli yo llar kesishuvi».
question_94,Svetoforning taqiqlovchi ishorasida va shlagbaum ochiq bolganda haydovchi nima gillishi kerak?,"{""Yaqinlashib kelayotgan poyezd yo'qligiga shaxsan ishonch hosil qilishi va kesishmadan otishi kerak"",""Shlagbaumning holatiga asoslangan holda kesishmadan o'tishi kerak"",""Shlagbaumgacha 10 metrdan yaqin bo'lmagan masofada to'xtash"",""To'xtash chizig'i oldida, « To'xtamasdan harakatlanish taqiqlangan» belgisi oldida, agar ular yo'q bolsa shlagbaumgacha 5 metrdan yaqin bolmagan masofada to'xtash""}",3,https://postimg.cc/Dmfk0bYv,300,,"YHQ 18-bobi 118-bandining ikkinchi xatboshisiga asosan, temir yo'l kesishmasiga quyidagi hollarda kirish taqiqlanadi: shlagbaum holatidan qati nazar, svetoforning taqiqlovchi ishorasida. YHQ 18-bobi 119-bandiga asosan: Kesishma orqali harakatlanish taqiqlangan hollarda haydovchi to'xtash chizig'i, 2.5 yo'l belgisi yoki svetofor oldida, ular bolmaganda shlagbaumga kamida 5 metr, shlagbaum bo lmaganda esa birinchi temir yo'l iziga kamida 10 metr qolganda t t hi k k"
question_95,Chorrahadan ikkinchi bolib kim o'tadi?,"{""Tramvay"",""Qizil avtomobil"",""Ko'k avtomobil""}",0,https://lgacbbewpuzeyxijzfii.supabase.co/storage/v1/object/public/test-images/question-95.jpg,300,,"YHQ 16-bobi 104-Bandiga asosan: Teng ahamiyatga ega bo'lmagan yo llar kesishgan chorrahada, ikkinchi darajali yo'lda harakatlanayotgan transport vositasining haydovchisi asosiy yo'ldan yaqinlashayotgan transport vositalariga, ularning keyingi harakat yo'nalishidan qat'i nazar, yo'l berishi kerak. Bunday chorrahalarda tramvay harakatlanish yo nalishidan qat'i nazar, teng ahamiyatga ega bo'lgan yo'lda bir yo'nalishda yoki qarama-qarshi yo nalishda harakatlanayotgan relssiz transport vositalariga nisbatan imtiyozga ega. YHQ 16-bobi 106-bandiga asosan: Asosiy yo'Ining yo nalishi chorrahada o'zgarganda asosiy yo lda harakatlanayotgan haydovchilar o'zaro teng ahamiyatli yo'llar chorrahasidan o tish qoidasiga amal qilishlari kerak. Ikkinchi darajali yollarda harakatlanayotgan haydovchilar ham o zaro shu qoidaga amal"
